PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2022-09-08T21:00:00Z,2022-09-08T20:00:00Z,PT60M,13.5,29,73.8,-1.0,0,0,0,0,0,0,21.7,36.8,0.0,977.1,80,5.0,121,0.17
2022-09-08T22:00:00Z,2022-09-08T21:00:00Z,PT60M,13.7,12,81.1,-1.8,0,0,0,0,0,0,22.6,34.2,0.0,977.3,87,5.9,124,0.17
2022-09-08T23:00:00Z,2022-09-08T22:00:00Z,PT60M,13.4,-6,84.2,-1.5,0,0,0,0,0,0,23.7,35.5,0.0,977.3,92,6.0,125,0.17
2022-09-09T00:00:00Z,2022-09-08T23:00:00Z,PT60M,13.0,-24,85.3,0.2,0,0,0,0,0,0,25.0,41.2,0.0,977.2,98,5.5,122,0.16
2022-09-09T01:00:00Z,2022-09-09T00:00:00Z,PT60M,12.9,-40,84.1,1.9,0,0,0,0,0,0,26.1,47.3,0.0,976.9,100,5.2,117,0.16
2022-09-09T02:00:00Z,2022-09-09T01:00:00Z,PT60M,12.8,-54,88.3,3.1,0,0,0,0,0,0,26.6,51.7,0.0,976.5,97,5.4,110,0.16
2022-09-09T03:00:00Z,2022-09-09T02:00:00Z,PT60M,12.9,-67,90.2,4.1,0,0,0,0,0,0,27.2,55.1,0.0,976.1,97,5.7,101,0.16
2022-09-09T04:00:00Z,2022-09-09T03:00:00Z,PT60M,12.9,-79,86.3,5.6,1,0,0,1,0,1,28.0,61.0,0.0,976.0,98,5.7,92,0.16
2022-09-09T05:00:00Z,2022-09-09T04:00:00Z,PT60M,13.0,-90,90.6,6.8,9,0,0,9,9,9,28.2,65.8,0.0,976.1,99,5.7,82,0.16
2022-09-09T06:00:00Z,2022-09-09T05:00:00Z,PT60M,13.8,-102,73.6,7.3,66,0,0,66,63,66,28.3,64.8,0.0,976.1,102,6.1,72,0.16
2022-09-09T07:00:00Z,2022-09-09T06:00:00Z,PT60M,15.0,-115,79.5,8.0,77,0,0,77,74,77,28.8,63.1,0.0,976.3,106,6.5,63,0.16
2022-09-09T08:00:00Z,2022-09-09T07:00:00Z,PT60M,16.3,-129,82.7,8.7,90,0,0,90,87,90,29.6,60.7,0.0,976.6,114,6.6,55,0.16
2022-09-09T09:00:00Z,2022-09-09T08:00:00Z,PT60M,16.2,-146,81.8,9.8,112,0,0,112,107,112,30.7,65.6,0.0,976.7,120,6.6,48,0.16
2022-09-09T10:00:00Z,2022-09-09T09:00:00Z,PT60M,14.9,-166,84.7,11.1,101,0,0,101,97,101,31.9,78.3,0.0,976.6,120,6.2,44,0.16
2022-09-09T11:00:00Z,2022-09-09T10:00:00Z,PT60M,14.4,172,82.4,11.9,116,0,0,116,112,116,32.3,85.0,0.0,976.7,118,5.9,44,0.16
2022-09-09T12:00:00Z,2022-09-09T11:00:00Z,PT60M,14.6,151,76.0,12.2,147,0,0,147,142,147,32.5,85.6,0.0,976.6,114,5.8,47,0.16
2022-09-09T13:00:00Z,2022-09-09T12:00:00Z,PT60M,14.6,133,89.1,12.2,57,0,0,57,55,57,32.4,85.5,0.0,976.4,107,6.1,53,0.16
2022-09-09T14:00:00Z,2022-09-09T13:00:00Z,PT60M,14.2,118,84.4,11.9,60,0,0,60,58,60,32.0,85.6,0.0,976.2,103,6.7,61,0.16
2022-09-09T15:00:00Z,2022-09-09T14:00:00Z,PT60M,14.2,105,75.2,11.6,57,0,0,57,55,57,32.1,84.7,0.0,975.9,104,7.1,70,0.16
2022-09-09T16:00:00Z,2022-09-09T15:00:00Z,PT60M,14.1,93,39.1,11.6,57,0,0,57,55,57,32.3,85.0,0.0,975.9,106,6.9,79,0.16
2022-09-09T17:00:00Z,2022-09-09T16:00:00Z,PT60M,13.9,82,27.3,11.7,9,1,0,9,9,9,32.0,86.6,0.0,976.1,108,6.3,89,0.16
2022-09-09T18:00:00Z,2022-09-09T17:00:00Z,PT60M,13.9,71,41.7,11.5,0,0,0,0,0,0,31.2,85.9,0.0,976.2,108,5.9,99,0.16
2022-09-09T19:00:00Z,2022-09-09T18:00:00Z,PT60M,13.6,58,51.3,11.3,0,0,0,0,0,0,30.6,85.9,0.0,976.4,107,5.5,108,0.16
2022-09-09T20:00:00Z,2022-09-09T19:00:00Z,PT60M,13.0,44,42.6,11.2,0,0,0,0,0,0,30.7,88.7,0.0,976.4,106,5.3,115,0.16
2022-09-09T21:00:00Z,2022-09-09T20:00:00Z,PT60M,12.8,29,50.6,11.2,0,0,0,0,0,0,30.9,90.1,0.0,976.3,107,5.3,121,0.16
2022-09-09T22:00:00Z,2022-09-09T21:00:00Z,PT60M,13.0,12,50.9,11.4,0,0,0,0,0,0,31.0,90.3,0.0,976.2,109,5.2,125,0.16
2022-09-09T23:00:00Z,2022-09-09T22:00:00Z,PT60M,13.1,-7,65.0,11.7,0,0,0,0,0,0,31.1,90.9,0.0,975.9,108,5.0,125,0.16
2022-09-10T00:00:00Z,2022-09-09T23:00:00Z,PT60M,13.1,-24,63.1,11.9,0,0,0,0,0,0,30.8,92.5,0.0,975.5,104,4.8,122,0.16
2022-09-10T01:00:00Z,2022-09-10T00:00:00Z,PT60M,12.7,-41,44.7,11.9,0,0,0,0,0,0,30.3,94.9,0.0,975.2,100,4.5,117,0.16
2022-09-10T02:00:00Z,2022-09-10T01:00:00Z,PT60M,12.1,-55,41.5,11.7,0,0,0,0,0,0,30.1,97.1,0.0,974.8,98,4.5,110,0.16
2022-09-10T03:00:00Z,2022-09-10T02:00:00Z,PT60M,11.9,-67,50.9,11.6,0,0,0,0,0,0,30.1,97.7,0.0,974.3,97,4.6,101,0.16
2022-09-10T04:00:00Z,2022-09-10T03:00:00Z,PT60M,12.2,-79,54.1,11.9,0,0,0,0,0,0,30.4,97.9,0.0,974.0,102,4.6,92,0.16
2022-09-10T05:00:00Z,2022-09-10T04:00:00Z,PT60M,13.2,-91,95.3,12.6,4,0,0,4,4,4,31.2,96.5,0.0,973.8,112,4.8,82,0.16
2022-09-10T06:00:00Z,2022-09-10T05:00:00Z,PT60M,15.2,-102,82.2,13.8,44,0,0,44,43,44,32.3,91.6,0.0,973.6,129,5.5,72,0.16
2022-09-10T07:00:00Z,2022-09-10T06:00:00Z,PT60M,16.9,-115,69.8,14.6,109,0,0,109,105,109,33.1,86.3,0.0,973.3,143,6.5,63,0.16
2022-09-10T08:00:00Z,2022-09-10T07:00:00Z,PT60M,17.7,-129,75.0,14.9,127,0,0,127,122,127,33.5,83.6,0.0,972.9,146,6.7,55,0.16
2022-09-10T09:00:00Z,2022-09-10T08:00:00Z,PT60M,18.0,-147,75.1,15.3,150,0,0,150,145,150,34.2,84.1,0.0,972.3,148,6.9,48,0.16
2022-09-10T10:00:00Z,2022-09-10T09:00:00Z,PT60M,17.4,-167,85.8,15.5,94,0,0,94,90,94,35.3,88.6,0.0,971.7,145,7.2,44,0.16
2022-09-10T11:00:00Z,2022-09-10T10:00:00Z,PT60M,17.0,172,87.3,15.6,85,0,0,85,81,85,35.7,91.0,0.0,970.9,143,7.5,44,0.16
2022-09-10T12:00:00Z,2022-09-10T11:00:00Z,PT60M,17.6,152,82.6,15.4,110,0,0,110,105,110,35.1,87.0,0.0,970.1,145,7.9,47,0.16
2022-09-10T13:00:00Z,2022-09-10T12:00:00Z,PT60M,18.0,134,77.2,15.0,121,0,0,121,116,121,33.7,82.6,0.0,969.2,146,8.3,53,0.16
2022-09-10T14:00:00Z,2022-09-10T13:00:00Z,PT60M,18.4,118,90.3,15.0,42,0,0,42,40,42,32.5,80.4,0.0,968.5,148,8.7,61,0.16
2022-09-10T15:00:00Z,2022-09-10T14:00:00Z,PT60M,18.6,105,82.8,15.2,36,0,0,36,35,36,31.9,80.7,0.0,968.1,151,8.3,70,0.16
2022-09-10T16:00:00Z,2022-09-10T15:00:00Z,PT60M,17.6,94,61.2,15.0,40,0,0,40,38,40,32.2,84.8,0.0,967.8,148,7.2,80,0.16
2022-09-10T17:00:00Z,2022-09-10T16:00:00Z,PT60M,16.4,82,69.2,15.0,3,0,0,3,3,3,33.7,91.3,0.0,967.6,153,5.9,90,0.16
2022-09-10T18:00:00Z,2022-09-10T17:00:00Z,PT60M,16.0,71,73.2,15.2,0,0,0,0,0,0,32.5,95.5,0.0,967.7,168,5.1,99,0.16
2022-09-10T19:00:00Z,2022-09-10T18:00:00Z,PT60M,15.7,58,61.6,15.1,0,0,0,0,0,0,29.7,96.2,0.0,967.9,196,3.6,108,0.16
2022-09-10T20:00:00Z,2022-09-10T19:00:00Z,PT60M,14.8,45,49.5,14.1,0,0,0,0,0,0,27.9,95.4,0.0,968.4,264,3.6,116,0.16
2022-09-10T21:00:00Z,2022-09-10T20:00:00Z,PT60M,13.6,29,54.6,12.8,0,0,0,0,0,0,26.1,95.0,0.0,968.8,288,4.7,122,0.16
2022-09-10T22:00:00Z,2022-09-10T21:00:00Z,PT60M,13.0,11,43.4,11.9,0,0,0,0,0,0,25.0,92.8,0.0,969.1,291,5.0,125,0.16
2022-09-10T23:00:00Z,2022-09-10T22:00:00Z,PT60M,13.0,-7,48.8,11.3,0,0,0,0,0,0,23.7,89.2,0.0,969.5,290,5.1,125,0.16
2022-09-11T00:00:00Z,2022-09-10T23:00:00Z,PT60M,12.8,-25,38.8,11.0,0,0,0,0,0,0,22.4,88.8,0.0,969.7,288,4.4,123,0.17
2022-09-11T01:00:00Z,2022-09-11T00:00:00Z,PT60M,12.6,-41,26.1,10.7,0,0,0,0,0,0,21.4,88.3,0.0,969.7,293,4.0,117,0.17
2022-09-11T02:00:00Z,2022-09-11T01:00:00Z,PT60M,12.4,-55,48.3,10.1,0,0,0,0,0,0,20.2,86.3,0.0,969.8,297,3.9,110,0.17
2022-09-11T03:00:00Z,2022-09-11T02:00:00Z,PT60M,11.6,-68,79.2,9.6,0,0,0,0,0,0,19.7,88.0,0.0,969.6,292,3.0,102,0.17
2022-09-11T04:00:00Z,2022-09-11T03:00:00Z,PT60M,10.6,-80,61.8,9.5,1,0,0,1,1,1,19.6,92.6,0.0,969.5,286,2.6,92,0.17
2022-09-11T05:00:00Z,2022-09-11T04:00:00Z,PT60M,10.7,-91,65.6,9.7,32,1,0,33,31,33,19.5,93.6,0.0,969.8,287,2.8,82,0.17
2022-09-11T06:00:00Z,2022-09-11T05:00:00Z,PT60M,11.8,-103,20.1,10.1,138,182,54,191,202,335,19.7,89.3,0.0,970.0,287,3.0,73,0.17
2022-09-11T07:00:00Z,2022-09-11T06:00:00Z,PT60M,13.4,-115,28.8,10.4,236,112,51,286,298,360,20.0,81.7,0.0,970.0,285,2.9,63,0.17
2022-09-11T08:00:00Z,2022-09-11T07:00:00Z,PT60M,15.5,-130,12.6,10.5,204,474,273,477,575,640,20.2,72.1,0.0,969.9,275,3.0,55,0.17
2022-09-11T09:00:00Z,2022-09-11T08:00:00Z,PT60M,17.6,-147,22.7,10.2,285,330,214,499,575,558,20.7,62.0,0.0,969.6,266,4.1,49,0.17
2022-09-11T10:00:00Z,2022-09-11T09:00:00Z,PT60M,19.0,-167,47.9,9.8,358,13,9,367,357,367,21.5,55.0,0.0,969.2,264,5.1,45,0.17
2022-09-11T11:00:00Z,2022-09-11T10:00:00Z,PT60M,19.3,172,71.7,9.9,200,0,0,200,192,200,22.4,54.5,0.0,968.9,261,5.6,44,0.17
2022-09-11T12:00:00Z,2022-09-11T11:00:00Z,PT60M,19.0,152,53.5,10.1,287,30,20,306,304,310,22.8,56.2,0.0,968.7,255,5.7,47,0.17
2022-09-11T13:00:00Z,2022-09-11T12:00:00Z,PT60M,18.6,134,62.6,10.2,210,0,0,210,202,210,22.7,57.8,0.0,968.6,251,5.3,53,0.17
2022-09-11T14:00:00Z,2022-09-11T13:00:00Z,PT60M,18.0,119,37.5,10.5,247,44,20,267,266,295,22.4,61.5,0.0,968.2,257,4.3,61,0.17
2022-09-11T15:00:00Z,2022-09-11T14:00:00Z,PT60M,17.6,106,29.2,10.8,132,180,68,200,218,332,22.2,64.1,0.0,967.8,263,3.4,70,0.17
2022-09-11T16:00:00Z,2022-09-11T15:00:00Z,PT60M,16.6,94,50.5,11.0,53,0,0,53,51,53,22.9,69.7,0.0,967.8,267,3.6,80,0.17
2022-09-11T17:00:00Z,2022-09-11T16:00:00Z,PT60M,14.6,82,48.4,11.4,6,0,0,6,5,6,23.6,81.1,0.0,968.0,263,3.7,90,0.17
2022-09-11T18:00:00Z,2022-09-11T17:00:00Z,PT60M,13.7,71,67.8,11.6,0,0,0,0,0,0,23.9,87.1,0.0,968.3,248,3.1,99,0.17
2022-09-11T19:00:00Z,2022-09-11T18:00:00Z,PT60M,13.6,58,75.6,11.7,0,0,0,0,0,0,23.9,88.3,0.0,968.4,246,2.7,108,0.17
2022-09-11T20:00:00Z,2022-09-11T19:00:00Z,PT60M,12.8,45,67.3,11.4,0,0,0,0,0,0,23.5,91.2,0.0,968.5,274,2.6,116,0.17
2022-09-11T21:00:00Z,2022-09-11T20:00:00Z,PT60M,11.9,29,86.5,10.9,0,0,0,0,0,0,23.3,93.4,0.0,968.6,292,3.1,122,0.17
2022-09-11T22:00:00Z,2022-09-11T21:00:00Z,PT60M,11.6,11,79.6,10.4,0,0,0,0,0,0,23.1,92.1,0.0,968.6,296,3.8,125,0.17
2022-09-11T23:00:00Z,2022-09-11T22:00:00Z,PT60M,11.3,-7,84.4,9.5,0,0,0,0,0,0,22.4,88.6,0.0,968.5,296,4.3,126,0.17
2022-09-12T00:00:00Z,2022-09-11T23:00:00Z,PT60M,10.7,-25,82.5,8.4,0,0,0,0,0,0,21.1,85.7,0.0,968.2,294,3.9,123,0.17
2022-09-12T01:00:00Z,2022-09-12T00:00:00Z,PT60M,10.3,-41,75.2,7.9,0,0,0,0,0,0,20.0,84.8,0.0,967.9,287,3.2,118,0.17
2022-09-12T02:00:00Z,2022-09-12T01:00:00Z,PT60M,10.3,-55,65.1,7.9,0,0,0,0,0,0,19.3,85.5,0.0,967.6,266,3.0,110,0.17
2022-09-12T03:00:00Z,2022-09-12T02:00:00Z,PT60M,10.1,-68,54.5,8.1,0,0,0,0,0,0,19.2,87.3,0.0,967.3,253,3.9,102,0.17
2022-09-12T04:00:00Z,2022-09-12T03:00:00Z,PT60M,10.3,-80,57.2,7.9,0,0,0,0,0,0,19.6,85.3,0.0,967.0,261,5.5,92,0.17
2022-09-12T05:00:00Z,2022-09-12T04:00:00Z,PT60M,10.4,-91,94.2,7.9,5,0,0,5,5,5,19.8,84.4,0.0,967.0,274,6.9,83,0.17
2022-09-12T06:00:00Z,2022-09-12T05:00:00Z,PT60M,10.1,-103,86.9,8.0,33,0,0,33,32,33,19.9,87.2,0.0,967.3,285,6.6,73,0.17
2022-09-12T07:00:00Z,2022-09-12T06:00:00Z,PT60M,9.9,-116,82.5,8.0,69,0,0,69,67,69,19.6,88.0,0.0,967.4,286,5.7,64,0.17
2022-09-12T08:00:00Z,2022-09-12T07:00:00Z,PT60M,10.0,-130,73.6,8.0,145,0,0,145,139,145,19.0,87.8,0.0,967.6,283,5.7,55,0.17
2022-09-12T09:00:00Z,2022-09-12T08:00:00Z,PT60M,10.0,-147,69.1,8.1,199,0,0,199,192,199,18.8,88.0,0.0,967.7,283,6.1,49,0.17
2022-09-12T10:00:00Z,2022-09-12T09:00:00Z,PT60M,9.9,-167,67.0,8.2,232,0,0,232,223,232,19.1,89.4,0.0,967.8,280,6.5,45,0.17
2022-09-12T11:00:00Z,2022-09-12T10:00:00Z,PT60M,9.7,172,65.0,8.2,249,0,0,249,239,249,19.4,90.3,0.0,968.0,279,6.8,45,0.17
2022-09-12T12:00:00Z,2022-09-12T11:00:00Z,PT60M,9.6,152,63.6,8.2,242,0,0,242,232,242,19.9,91.2,0.0,968.2,278,6.8,48,0.17
2022-09-12T13:00:00Z,2022-09-12T12:00:00Z,PT60M,9.4,134,62.6,8.2,213,0,0,213,205,213,20.2,92.3,0.0,968.2,278,6.9,54,0.17
2022-09-12T14:00:00Z,2022-09-12T13:00:00Z,PT60M,9.4,119,61.3,8.3,170,0,0,170,163,170,20.1,92.8,0.0,968.1,283,7.3,62,0.17
2022-09-12T15:00:00Z,2022-09-12T14:00:00Z,PT60M,9.5,106,58.5,8.3,116,0,0,116,112,116,19.8,92.1,0.0,968.1,291,7.8,71,0.17
2022-09-12T16:00:00Z,2022-09-12T15:00:00Z,PT60M,9.6,94,46.3,8.3,62,0,0,62,60,62,19.8,91.8,0.0,968.1,296,7.7,80,0.17
2022-09-12T17:00:00Z,2022-09-12T16:00:00Z,PT60M,9.6,83,43.6,8.6,7,2,0,7,7,7,19.9,93.0,0.0,968.3,301,6.8,90,0.17
2022-09-12T18:00:00Z,2022-09-12T17:00:00Z,PT60M,9.6,71,61.0,8.6,0,0,0,0,0,0,19.6,93.8,0.0,968.6,312,5.4,100,0.17
2022-09-12T19:00:00Z,2022-09-12T18:00:00Z,PT60M,9.4,59,62.4,8.5,0,0,0,0,0,0,19.2,94.0,0.0,968.8,326,4.4,109,0.17
2022-09-12T20:00:00Z,2022-09-12T19:00:00Z,PT60M,9.2,45,61.6,8.1,0,0,0,0,0,0,18.6,93.3,0.0,969.0,329,4.4,116,0.17
2022-09-12T21:00:00Z,2022-09-12T20:00:00Z,PT60M,8.9,29,57.0,7.9,0,0,0,0,0,0,18.3,93.4,0.0,969.2,324,4.8,122,0.17
2022-09-12T22:00:00Z,2022-09-12T21:00:00Z,PT60M,8.9,11,58.3,8.0,0,0,0,0,0,0,18.8,94.2,0.0,969.3,314,5.1,126,0.17
2022-09-12T23:00:00Z,2022-09-12T22:00:00Z,PT60M,9.1,-7,49.1,8.3,0,0,0,0,0,0,19.3,94.5,0.0,969.1,309,5.6,126,0.17
2022-09-13T00:00:00Z,2022-09-12T23:00:00Z,PT60M,9.2,-25,36.2,8.4,0,0,0,0,0,0,19.5,94.5,0.0,969.0,315,6.1,123,0.17
2022-09-13T01:00:00Z,2022-09-13T00:00:00Z,PT60M,9.3,-41,45.7,8.4,0,0,0,0,0,0,19.5,93.9,0.0,969.0,321,6.4,118,0.17
2022-09-13T02:00:00Z,2022-09-13T01:00:00Z,PT60M,9.3,-56,51.3,8.4,0,0,0,0,0,0,19.4,93.9,0.0,969.0,326,6.0,111,0.17
2022-09-13T03:00:00Z,2022-09-13T02:00:00Z,PT60M,9.2,-68,48.2,8.4,0,0,0,0,0,0,19.2,94.7,0.0,969.0,327,5.4,102,0.17
2022-09-13T04:00:00Z,2022-09-13T03:00:00Z,PT60M,9.3,-80,54.9,8.5,0,0,0,0,0,0,19.1,95.3,0.0,969.0,325,5.2,93,0.17
2022-09-13T05:00:00Z,2022-09-13T04:00:00Z,PT60M,9.4,-92,88.8,8.6,11,0,0,11,10,11,19.0,94.5,0.0,969.2,325,5.2,83,0.17
2022-09-13T06:00:00Z,2022-09-13T05:00:00Z,PT60M,9.8,-103,66.2,8.8,87,0,0,87,83,87,19.1,93.2,0.0,969.3,327,5.3,73,0.17
2022-09-13T07:00:00Z,2022-09-13T06:00:00Z,PT60M,10.5,-116,52.3,9.0,191,0,0,191,184,191,19.3,89.9,0.0,969.5,331,5.6,64,0.17
2022-09-13T08:00:00Z,2022-09-13T07:00:00Z,PT60M,11.5,-130,58.0,8.8,229,0,0,229,220,229,19.2,84.0,0.0,969.7,334,6.1,56,0.17
2022-09-13T09:00:00Z,2022-09-13T08:00:00Z,PT60M,12.2,-147,65.1,8.8,227,0,0,227,218,227,19.0,79.6,0.0,969.8,336,6.2,49,0.17
2022-09-13T10:00:00Z,2022-09-13T09:00:00Z,PT60M,12.7,-167,69.0,8.8,219,0,0,219,211,219,18.9,77.3,0.0,970.0,337,6.0,46,0.17
2022-09-13T11:00:00Z,2022-09-13T10:00:00Z,PT60M,13.3,172,73.2,8.7,192,0,0,192,184,192,18.8,73.5,0.0,970.1,333,5.7,45,0.17
2022-09-13T12:00:00Z,2022-09-13T11:00:00Z,PT60M,13.9,152,69.6,8.6,203,0,0,203,195,203,18.8,70.5,0.0,970.0,328,5.7,48,0.17
2022-09-13T13:00:00Z,2022-09-13T12:00:00Z,PT60M,13.9,134,81.4,8.5,107,0,0,107,103,107,18.9,69.8,0.0,969.9,323,5.8,54,0.17
2022-09-13T14:00:00Z,2022-09-13T13:00:00Z,PT60M,13.4,119,71.3,8.7,125,0,0,125,120,125,18.9,73.0,0.0,969.9,320,5.5,62,0.17
2022-09-13T15:00:00Z,2022-09-13T14:00:00Z,PT60M,12.6,106,58.5,9.0,116,0,0,116,111,116,18.6,78.8,0.0,969.9,315,4.9,71,0.17
2022-09-13T16:00:00Z,2022-09-13T15:00:00Z,PT60M,12.1,94,33.3,8.9,68,58,6,74,70,93,18.2,81.1,0.0,970.0,308,4.7,81,0.17
2022-09-13T17:00:00Z,2022-09-13T16:00:00Z,PT60M,11.7,83,19.5,8.7,5,38,3,9,6,13,17.4,81.5,0.0,970.0,308,4.0,91,0.17
2022-09-13T18:00:00Z,2022-09-13T17:00:00Z,PT60M,10.7,71,23.2,8.4,0,0,0,0,0,0,17.0,85.4,0.0,970.2,307,3.3,100,0.17
2022-09-13T19:00:00Z,2022-09-13T18:00:00Z,PT60M,9.8,59,74.6,8.1,0,0,0,0,0,0,16.9,89.3,0.0,970.3,307,2.7,109,0.17
2022-09-13T20:00:00Z,2022-09-13T19:00:00Z,PT60M,10.2,45,68.3,8.0,0,0,0,0,0,0,16.3,86.2,0.0,970.3,309,2.2,117,0.17
2022-09-13T21:00:00Z,2022-09-13T20:00:00Z,PT60M,10.4,29,77.5,7.7,0,0,0,0,0,0,15.3,83.6,0.0,970.2,286,1.9,123,0.17
2022-09-13T22:00:00Z,2022-09-13T21:00:00Z,PT60M,10.1,11,66.0,7.6,0,0,0,0,0,0,14.7,84.6,0.0,970.2,263,2.6,126,0.17
2022-09-13T23:00:00Z,2022-09-13T22:00:00Z,PT60M,9.7,-7,62.2,7.5,0,0,0,0,0,0,15.2,86.2,0.0,970.1,257,3.0,126,0.17
2022-09-14T00:00:00Z,2022-09-13T23:00:00Z,PT60M,9.3,-25,63.2,7.3,0,0,0,0,0,0,16.8,87.4,0.0,969.8,253,3.0,124,0.17
2022-09-14T01:00:00Z,2022-09-14T00:00:00Z,PT60M,9.3,-42,59.5,7.0,0,0,0,0,0,0,19.0,85.6,0.0,969.5,251,3.0,118,0.17
2022-09-14T02:00:00Z,2022-09-14T01:00:00Z,PT60M,9.7,-56,50.1,6.7,0,0,0,0,0,0,20.3,81.8,0.0,969.0,250,2.9,111,0.17
2022-09-14T03:00:00Z,2022-09-14T02:00:00Z,PT60M,9.6,-69,14.4,6.5,0,0,0,0,0,0,20.4,80.8,0.0,968.5,243,2.8,102,0.17
2022-09-14T04:00:00Z,2022-09-14T03:00:00Z,PT60M,9.9,-80,24.9,6.4,1,0,0,1,1,1,20.3,79.0,0.0,968.1,233,2.8,93,0.17
2022-09-14T05:00:00Z,2022-09-14T04:00:00Z,PT60M,10.8,-92,66.1,6.6,25,0,0,25,24,25,20.8,75.2,0.0,968.1,224,3.0,83,0.17
2022-09-14T06:00:00Z,2022-09-14T05:00:00Z,PT60M,11.4,-104,61.4,6.8,89,0,0,89,85,89,21.4,73.4,0.0,968.0,219,3.3,73,0.17
2022-09-14T07:00:00Z,2022-09-14T06:00:00Z,PT60M,11.8,-116,73.8,7.1,101,0,0,101,97,101,21.2,73.0,0.0,968.0,212,3.5,64,0.17
2022-09-14T08:00:00Z,2022-09-14T07:00:00Z,PT60M,13.4,-131,63.5,7.2,195,0,0,195,188,195,21.1,66.1,0.0,968.1,220,4.1,56,0.17
2022-09-14T09:00:00Z,2022-09-14T08:00:00Z,PT60M,15.4,-148,42.9,7.3,355,1,1,355,342,356,21.0,58.4,0.0,968.0,236,5.0,50,0.17
2022-09-14T10:00:00Z,2022-09-14T09:00:00Z,PT60M,17.6,-167,31.2,7.7,397,100,70,467,487,469,20.5,52.3,0.0,967.9,246,5.9,46,0.17
2022-09-14T11:00:00Z,2022-09-14T10:00:00Z,PT60M,19.2,172,10.7,8.0,246,521,364,611,755,620,20.3,48.2,0.0,967.8,251,6.4,46,0.17
2022-09-14T12:00:00Z,2022-09-14T11:00:00Z,PT60M,18.9,152,4.9,8.6,188,628,417,605,769,671,21.8,51.2,0.0,967.7,255,5.4,49,0.17
2022-09-14T13:00:00Z,2022-09-14T12:00:00Z,PT60M,18.0,134,14.8,9.5,234,395,228,462,550,586,22.5,57.4,0.0,967.4,257,3.7,55,0.17
2022-09-14T14:00:00Z,2022-09-14T13:00:00Z,PT60M,18.9,119,51.6,9.9,196,1,1,197,190,197,22.5,55.8,0.0,967.1,259,4.1,62,0.17
2022-09-14T15:00:00Z,2022-09-14T14:00:00Z,PT60M,19.7,106,36.8,10.2,159,0,0,159,153,159,23.2,54.2,0.0,966.9,258,4.8,71,0.17
2022-09-14T16:00:00Z,2022-09-14T15:00:00Z,PT60M,18.1,94,37.0,10.3,61,2,0,61,59,62,22.9,60.2,0.0,966.7,246,3.6,81,0.17
2022-09-14T17:00:00Z,2022-09-14T16:00:00Z,PT60M,16.4,83,57.4,10.0,5,1,0,5,5,5,22.7,65.8,0.0,966.6,231,2.9,91,0.17
2022-09-14T18:00:00Z,2022-09-14T17:00:00Z,PT60M,15.1,71,90.0,9.6,0,0,0,0,0,0,23.6,69.7,0.0,966.6,227,2.4,101,0.17
2022-09-14T19:00:00Z,2022-09-14T18:00:00Z,PT60M,14.6,59,89.9,9.5,0,0,0,0,0,0,26.6,71.4,0.0,966.6,233,2.2,109,0.17
2022-09-14T20:00:00Z,2022-09-14T19:00:00Z,PT60M,14.6,45,70.9,10.0,0,0,0,0,0,0,30.2,73.9,0.0,966.7,252,2.7,117,0.17
2022-09-14T21:00:00Z,2022-09-14T20:00:00Z,PT60M,14.3,29,71.4,10.8,0,0,0,0,0,0,31.5,79.4,0.0,966.7,260,2.6,123,0.17
2022-09-14T22:00:00Z,2022-09-14T21:00:00Z,PT60M,14.0,11,64.3,11.4,0,0,0,0,0,0,31.9,84.0,0.0,966.4,249,2.3,126,0.17
2022-09-14T23:00:00Z,2022-09-14T22:00:00Z,PT60M,13.8,-7,65.9,11.9,0,0,0,0,0,0,33.0,88.1,0.0,966.2,236,2.7,127,0.17
2022-09-15T00:00:00Z,2022-09-14T23:00:00Z,PT60M,13.6,-25,72.8,12.6,0,0,0,0,0,0,34.1,93.9,0.0,965.8,232,2.6,124,0.16
2022-09-15T01:00:00Z,2022-09-15T00:00:00Z,PT60M,13.6,-42,78.4,13.2,0,0,0,0,0,0,34.4,97.8,0.0,965.2,227,2.2,119,0.16
2022-09-15T02:00:00Z,2022-09-15T01:00:00Z,PT60M,13.8,-56,83.6,13.6,0,0,0,0,0,0,34.3,98.9,0.0,964.6,215,2.1,111,0.16
2022-09-15T03:00:00Z,2022-09-15T02:00:00Z,PT60M,14.0,-69,87.8,13.8,0,0,0,0,0,0,33.8,98.8,0.0,964.0,201,2.1,103,0.16
2022-09-15T04:00:00Z,2022-09-15T03:00:00Z,PT60M,14.1,-81,87.3,13.9,0,0,0,0,0,0,33.1,98.4,0.0,963.5,183,2.1,93,0.16
2022-09-15T05:00:00Z,2022-09-15T04:00:00Z,PT60M,14.5,-92,94.4,14.0,4,0,0,4,4,4,33.4,97.2,0.0,963.1,167,2.4,83,0.16
2022-09-15T06:00:00Z,2022-09-15T05:00:00Z,PT60M,15.2,-104,83.1,14.3,35,0,0,35,34,35,34.1,94.1,0.0,962.6,166,3.1,74,0.16
